id,label
3291,0.70162266
3292,0.5501306
3293,0.85894376
3294,0.65386593
3295,0.17756009
3296,0.8802848
3297,0.06618532
3298,0.999571
3299,0.1831876
3300,0.00205323
3301,0.94079953
3302,0.96874297
3303,0.5270826
3304,0.5976522
3305,0.16580409
3306,0.31353363
3307,0.83194995
3308,0.08157177
3309,0.8270122
3310,0.7528282
3311,0.59695375
3312,0.09873644
3313,0.77105486
3314,0.8820349
3315,0.93910986
3316,0.2679225
3317,0.64277536
3318,0.35198995
3319,0.73211914
3320,0.2183815
3321,0.20075253
3322,0.04599815
3323,0.42234603
3324,0.20960793
3325,0.50308955
3326,0.18850799
3327,0.933287
3328,0.8938948
3329,0.11946144
3330,0.04232088
3331,0.4466415
3332,0.9635615
3333,0.97870505
3334,0.16033913
3335,0.9977724
3336,0.62171346
3337,0.17411739
3338,0.11999253
3339,0.6635896
3340,0.03442452
3341,0.03790336
3342,0.23809168
3343,0.6270426
3344,0.8329851
3345,0.82012
3346,0.95080423
3347,0.6888033
3348,0.9928636
3349,0.00413479
3350,0.6021512
3351,0.38539955
3352,0.04256557
3353,0.0890641
3354,0.49980897
3355,0.5049578
3356,0.6968082
3357,0.25403064
3358,0.3842511
3359,0.04396943
3360,0.5939408
3361,0.62397635
3362,0.5116235
3363,0.31233186
3364,0.82149374
3365,0.97560376
3366,0.31442788
3367,0.36670297
3368,0.49707714
3369,0.12712991
3370,0.9888038
3371,0.508122
3372,0.99308926
3373,0.85931814
3374,0.5242604
3375,0.09430188
3376,0.5754577
3377,0.9949521
3378,0.03907462
3379,0.45834097
3380,0.5656065
3381,0.18717207
3382,0.9227599
3383,0.5999385
3384,0.61857146
3385,0.38076583
3386,0.65797627
3387,0.5252805
3388,0.06835788
3389,0.8636145
3390,0.9865476
3391,0.6978471
3392,0.16466841
3393,0.5849476
3394,0.6540249
3395,0.20692825
3396,0.22305584
3397,0.0106676
3398,0.57568365
3399,0.87673104
3400,0.2312867
3401,0.37446448
3402,0.81933355
3403,0.6973829
3404,0.5643763
3405,0.43419853
3406,0.7679521
3407,0.03961461
3408,0.01936274
3409,0.60337114
3410,0.6939388
3411,0.8158551
3412,0.38779536
3413,0.6243893
3414,0.0149868
3415,0.9197621
3416,0.02480699
3417,0.45506296
3418,0.36620688
3419,0.65248024
3420,0.24847299
3421,0.74204105
3422,0.10798334
3423,0.9777671
3424,0.60344964
3425,0.9351943
3426,0.64763486
3427,0.93911165
3428,0.00109833
3429,0.49714094
3430,0.94439614
3431,0.7791186
3432,0.9994167
3433,0.59151375
3434,0.90355295
3435,0.72435254
3436,0.56621575
3437,0.50435066
3438,0.30188066
3439,0.49178898
3440,0.9966074
3441,0.5936242
3442,0.99143267
3443,0.30493447
3444,0.5616646
3445,0.09438931
3446,0.74806726
3447,0.2238551
3448,0.2253233
3449,0.7041173
3450,0.5323165
3451,0.9964887
3452,0.52600515
3453,0.38277173
3454,0.73084843
3455,0.38156837
3456,0.45237613
3457,0.10927231
3458,0.3134226
3459,0.87517613
3460,0.56319636
3461,0.05738917
3462,0.6942221
3463,0.5882635
3464,0.33758622
3465,0.05361026
3466,0.4412272
3467,0.63803333
3468,0.20762537
3469,0.86024415
3470,0.9893405
3471,0.04408851
3472,0.93463165
3473,0.13856764
3474,0.25037333
3475,0.8885199
3476,0.7267521
3477,0.03622285
3478,0.92660826
3479,0.9226106
3480,0.20239635
3481,0.21791078
3482,0.53385776
3483,0.47598267
3484,0.70005304
3485,0.10505773
3486,0.9024994
3487,0.569318
3488,0.58068085
3489,0.18368001
3490,0.43125916
3491,0.9546249
3492,0.24602026
3493,0.6042303
3494,0.99618584
3495,0.2250819
3496,0.48646668
3497,0.7252123
3498,0.7193223
3499,0.25501588
3500,0.25760457
3501,0.9043869
3502,0.54430234
3503,0.28432283
3504,0.85088533
3505,0.5381372
3506,0.93879694
3507,0.14054075
3508,0.04765857
3509,0.38272622
3510,0.5726779
3511,0.4999404
3512,0.37229258
3513,0.9979395
3514,0.99876803
3515,0.15583037
3516,0.09705362
3517,0.39437023
3518,0.41591805
3519,0.9914587
3520,0.9540203
3521,0.12531614
3522,0.11160423
3523,0.96781355
3524,0.47661138
3525,0.01840089
3526,0.1889276
3527,0.7686992
3528,0.840044
3529,0.93640506
3530,0.01839339
3531,0.91638356
3532,0.18696116
3533,0.6433364
3534,0.04949907
3535,0.8565986
3536,0.867788
3537,0.06259033
3538,0.75826275
3539,0.46490803
3540,0.28397417
3541,0.9401657
3542,0.5955231
3543,0.995978
3544,0.81856143
3545,0.48607868
3546,0.04611117
3547,0.94502926
3548,0.98930013
3549,0.99822754
3550,0.94960165
3551,0.23925386
3552,0.994531
3553,0.8153473
3554,0.0830171
3555,0.7174741
3556,0.55962896
3557,0.5093501
3558,0.21173744
3559,0.97823095
3560,0.90591794
3561,0.58306235
3562,0.97021824
3563,0.70591795
3564,0.31035358
3565,0.7412692
3566,0.4468527
3567,0.08586004
3568,0.6601746
3569,0.7068784
3570,0.7981958
3571,0.7735641
3572,0.1766749
3573,0.00584959
3574,0.71806365
3575,0.9742949
3576,0.24724542
3577,0.7557925
3578,0.772857
3579,0.66153556
3580,0.11880893
3581,0.7536374
3582,0.88558733
3583,0.625025
3584,0.82992417
3585,0.05027095
3586,0.92585486
3587,0.06735875
3588,0.9669055
3589,0.00020513
3590,0.1885125
3591,0.9778566
3592,0.14255692
3593,0.05828696
3594,0.33813006
3595,0.9979115
3596,0.88247967
3597,0.30183038
3598,0.88787335
3599,0.97093755
3600,0.9724859
3601,0.24300605
3602,0.7822401
3603,0.09814424
3604,0.24967141
3605,0.7829848
3606,0.01276083
3607,0.10311189
3608,0.183074
3609,0.5068886
3610,0.35227448
3611,0.6642559
3612,0.9841458
3613,0.47313538
3614,0.98309547
3615,0.4405824
3616,0.04101275
3617,0.29112267
3618,0.11435623
3619,0.02160162
3620,0.43352625
3621,0.9746767
3622,0.7354961
3623,0.5037916
3624,0.6028337
3625,0.3506751
3626,0.18513586
3627,0.7485668
3628,0.09145361
3629,0.8031735
3630,0.9338777
3631,0.17771393
3632,0.12757611
3633,0.7145071
3634,0.8624747
3635,0.53719
3636,0.20315254
3637,0.3187549
3638,0.6744402
3639,0.02318802
3640,0.21540615
3641,0.6756352
3642,0.47734603
3643,0.83804524
3644,0.5157438
3645,0.44776154
3646,0.4935353
3647,0.5834901
3648,0.9364117
3649,0.25431338
3650,0.42658925
3651,0.9641955
3652,0.46661416
3653,0.63211954
3654,0.9627352
3655,0.99930704
3656,0.9943394
3657,0.69390756
3658,0.9649071
3659,0.01987792
3660,0.93190455
3661,0.08054193
3662,0.9952507
3663,0.09096929
3664,0.8021013
3665,0.38650832
3666,0.6555696
3667,0.9132676
3668,0.9559801
3669,0.8682737
3670,0.9345074
3671,0.905122
3672,0.04753139
3673,0.99502903
3674,0.23128082
3675,0.02960399
3676,0.59523547
3677,0.81507003
3678,0.01613349
3679,0.74804795
3680,0.02821315
3681,0.06491768
3682,0.99504685
3683,0.11875089
3684,0.9896339
3685,0.760865
3686,0.98986185
3687,0.5727695
3688,0.78194696
3689,0.45211858
3690,0.7127921
3691,0.19773121
3692,0.36235312
3693,0.2556516
3694,0.23344196
3695,0.10403194
3696,0.05060384
3697,0.86756194
3698,0.5069756
3699,0.9765722
3700,0.362612
3701,0.7042255
3702,0.8736586
3703,0.7084736
3704,0.74992305
3705,0.738913
3706,0.5396847
3707,0.1861359
3708,0.05775234
3709,0.6498687
3710,0.4570781
3711,0.47554392
3712,0.73187494
3713,0.945749
3714,0.43500072
3715,0.99590415
3716,0.05849343
3717,0.5676237
3718,0.96011895
3719,0.8079183
3720,0.36546293
3721,0.07459635
3722,0.19701134
3723,0.58121634
3724,0.8578826
3725,0.96177065
3726,0.21611091
3727,0.13577741
3728,0.8569507
3729,0.6181746
3730,0.7346007
3731,0.58460534
3732,0.84833235
3733,0.29362744
3734,0.850727
3735,0.44980115
3736,0.05033149
3737,0.28920218
3738,0.47297415
3739,0.21772371
3740,0.19838603
3741,0.11819611
3742,0.630382
3743,0.6734614
3744,0.20740393
3745,0.13528936
3746,0.61721957
3747,0.9947745
3748,0.8976158
3749,0.5664015
3750,0.21595678
3751,0.79363495
3752,0.16746563
3753,0.6396779
3754,0.8558247
3755,0.6526249
3756,0.6619855
3757,0.43285555
3758,0.97380495
3759,0.3035415
3760,0.03837556
3761,0.8442352
3762,0.6122452
3763,0.10694306
3764,0.96749496
3765,0.53161985
3766,0.538953
3767,0.56917393
3768,0.60466534
3769,0.8018702
3770,0.03989133
3771,0.051898
3772,0.20113587
3773,0.98363197
3774,0.52196944
3775,0.81966597
3776,0.73270184
3777,0.9063562
3778,0.8711497
3779,0.4721911
3780,0.15923467
3781,0.9968442
3782,0.49936518
3783,0.5281509
3784,0.58488834
3785,0.26830518
3786,0.03391588
3787,0.13232791
3788,0.8595263
3789,0.39841428
3790,0.07905629
3791,0.44888285
3792,0.15263592
3793,0.48153293
3794,0.43977958
3795,0.03781004
3796,0.20876731
3797,0.32305744
3798,0.89898115
3799,0.06858387
3800,0.96017796
3801,0.04364982
3802,0.88965416
3803,0.9987369
3804,0.30176324
3805,0.9370929
3806,0.31835216
3807,0.9877527
3808,0.94141835
3809,0.15870586
3810,0.6512439
3811,0.828064
3812,0.34660238
3813,0.3268477
3814,0.5136025
3815,0.92571527
3816,0.38794264
3817,0.8592833
3818,0.6773979
3819,0.9878562
3820,0.7816385
3821,0.13617451
3822,0.39175612
3823,0.535133
3824,0.57469666
3825,0.10225403
3826,0.49712437
3827,0.28776345
3828,0.04285348
3829,0.8470582
3830,0.10152297
3831,0.81931984
3832,0.09869014
3833,0.65388817
3834,0.25323927
3835,0.09893549
3836,0.91956574
3837,0.29338408
3838,0.25646555
3839,0.53162736
3840,0.02908142
3841,0.12760139
3842,0.90977585
3843,0.12574987
3844,0.8572603
3845,0.12164534
3846,0.5409001
3847,0.5001571
3848,0.99787664
3849,0.83510125
3850,0.46496385
3851,0.538492
3852,0.32419848
3853,0.92432725
3854,0.03008373
3855,0.35882083
3856,0.2525584
3857,0.8677235
3858,0.26023334
3859,0.7526144
3860,0.24753177
3861,0.99455357
3862,0.73720986
3863,0.9907584
3864,0.43058577
3865,0.58500844
3866,0.5220862
3867,0.704139
3868,0.45192453
3869,0.3377659
3870,0.86989146
3871,0.45115247
3872,0.8320733
3873,0.5003166
3874,0.90340686
3875,0.61997527
3876,0.09647069
3877,0.91921914
3878,0.10422733
3879,0.00808047
3880,0.13329957
3881,0.30359367
3882,0.02176666
3883,0.88486695
3884,0.48773494
3885,0.9515135
3886,0.97892296
3887,0.58487946
3888,0.38107303
3889,0.40298784
3890,0.76677704
3891,0.47335574
3892,0.5462543
3893,0.26355556
3894,0.79186404
3895,0.28959468
3896,0.51855093
3897,0.24836864
3898,0.51608485
3899,0.5457415
3900,0.6125493
3901,0.05225461
3902,0.9188715
3903,0.00446233
3904,0.06580885
3905,0.68129855
3906,0.87438685
3907,0.7286742
3908,0.17026833
3909,0.13597684
3910,0.03566887
3911,0.8294697
3912,0.90303296
3913,0.98347765
3914,0.2029442
3915,0.20850922
3916,0.49852416
3917,0.7325468
3918,0.01022957
3919,0.218857
3920,0.98539746
3921,0.6844375
3922,0.9977385
3923,0.29709053
3924,0.05958802
3925,0.08406989
3926,0.69812465
3927,0.72283643
3928,0.22233741
3929,0.41940883
3930,0.94786197
3931,0.9978258
3932,0.6102194
3933,0.6452871
3934,0.94052905
3935,0.30941322
3936,0.72503304
3937,0.81990004
3938,0.69581723
3939,0.8632774
3940,0.13645202
3941,0.89486486
3942,0.0648821
3943,0.36081994
3944,0.30219972
3945,0.29894105
3946,0.09516575
3947,0.41186392
3948,0.5227566
3949,0.7628417
3950,0.78962696
3951,0.18159144
3952,0.41593438
3953,0.10896149
3954,0.01918769
3955,0.19061594
3956,0.5482834
3957,0.5664073
3958,0.21370843
3959,0.43271166
3960,0.96681935
3961,0.63057774
3962,0.9951521
3963,0.518191
3964,0.44079486
3965,0.92610836
3966,0.7721071
3967,0.4719513
3968,0.9553876
3969,0.79819566
3970,0.4161956
3971,0.12458843
3972,0.4058838
3973,0.48366883
3974,0.9867351
3975,0.85848224
3976,0.53506476
3977,0.88264495
3978,0.56276184
3979,0.12437389
3980,0.9982691
3981,0.99380636
3982,0.36614388
3983,0.8473775
3984,0.49603748
3985,0.38975483
3986,0.9231024
3987,0.02247022
3988,0.61615217
3989,0.9924247
3990,0.82761306
3991,0.757446
3992,0.82310313
3993,0.6642652
3994,0.9738021
3995,0.746592
3996,0.5947249
3997,0.79419994
3998,0.60752916
3999,0.07370727
4000,0.15218739
4001,0.21826065
4002,0.89414537
4003,0.52103925
4004,0.7572341
4005,0.43293417
4006,0.3116689
4007,0.8749748
4008,0.98884124
4009,0.07384354
4010,0.30235755
4011,0.7976584
4012,0.9886601
4013,0.5221673
4014,0.9280484
4015,0.9915069
4016,0.7303594
4017,0.8944547
4018,0.20645763
4019,0.47197393
4020,0.9743011
4021,0.38338542
4022,0.05528925
4023,0.75846946
4024,0.7469191
4025,0.24246615
4026,0.24483754
4027,0.6566382
4028,0.00276488
4029,0.37507856
4030,0.8021171
4031,0.8394311
4032,0.6464818
4033,0.07790367
4034,0.64450186
4035,0.1436703
4036,0.01469675
4037,0.45050213
4038,0.47914138
4039,0.99393207
4040,0.5436196
4041,0.8201548
4042,0.99094766
4043,0.7751706
4044,0.76949024
4045,0.01342551
4046,0.35758597
4047,0.83028585
4048,0.71383375
4049,0.27832252
4050,0.6415187
4051,0.13006209
4052,0.8151317
4053,0.9412464
4054,0.9699469
4055,0.5694605
4056,0.2553561
4057,0.2819231
4058,0.9624217
4059,0.46257347
4060,0.86356896
4061,0.8712673
4062,0.9947733
4063,0.00297056
4064,0.86756796
4065,0.53000975
4066,0.8407812
4067,0.3254256
4068,0.84955657
4069,0.97759277
4070,0.01162818
4071,0.1220186
4072,0.48584104
4073,0.3147183
4074,0.6943419
4075,0.06033066
4076,0.65079206
4077,0.70089835
4078,0.87296176
4079,0.35619703
4080,0.9264464
4081,0.7355981
4082,0.59266776
4083,0.25958136
4084,0.60300744
4085,0.614692
4086,0.32662135
4087,0.40210876
4088,0.818839
4089,0.47588187
4090,0.8109002
4091,0.103072
4092,0.63843673
4093,0.03328677
4094,0.938791
4095,0.967451
4096,0.9977283
4097,0.5052581
4098,0.25158924
4099,0.0505416
4100,0.05347728
4101,0.84002274
4102,0.9978381
4103,0.4026885
4104,0.6012775
4105,0.55762374
4106,0.6671251
4107,0.7879476
4108,0.11699154
4109,0.17138855
4110,0.869869
4111,0.9217745
4112,0.9277346
4113,0.99348456
4114,0.45683724
4115,0.40808743
4116,0.3443459
4117,0.76349276
4118,0.9515592
4119,0.53456485
4120,0.5216283
4121,0.06178235
4122,0.7146436
4123,0.59755147
4124,0.00597484
4125,0.8275967
4126,0.3861781
4127,0.64132786
4128,0.82456386
4129,0.8821695
4130,0.9981084
4131,0.13014252
4132,0.39759383
4133,0.00382585
4134,0.46999973
4135,0.38683155
4136,0.8821208
4137,0.97540855
4138,0.7330018
4139,0.6944156
4140,0.42755654
4141,0.7624452
4142,0.95731527
4143,0.05456227
4144,0.97087574
4145,0.6427833
4146,0.4856705
4147,0.74281675
4148,0.8811252
4149,0.53027034
4150,0.8925933
4151,0.9492296
4152,0.82926357
4153,0.5637078
4154,0.25601545
4155,0.42688918
4156,0.9565237
4157,0.22951922
4158,0.18901245
4159,0.5324381
4160,0.28345177
4161,0.32945108
4162,0.5842049
4163,0.84521395
4164,0.7819736
4165,0.2850876
4166,0.02990417
4167,0.92882526
4168,0.12449552
4169,0.27696505
4170,0.14168765
4171,0.75839406
4172,0.05751631
4173,0.8574298
4174,0.86638796
4175,0.99552506
4176,0.15751752
4177,0.7994582
4178,0.1315822
4179,0.95901054
4180,0.5875951
4181,0.4721953
4182,0.9789923
4183,0.9995289
4184,0.8938139
4185,0.83644307
4186,0.9986563
4187,0.9729058
4188,0.854697
4189,0.24218108
4190,0.7784182
4191,0.28115642
4192,0.6889935
4193,0.29469237
4194,0.11786795
4195,0.38783753
4196,0.22638404
4197,0.5420643
4198,0.8547304
4199,0.34134844
4200,0.82534826
4201,0.15590307
4202,0.07265158
4203,0.82317036
4204,0.6433793
4205,0.5298904
4206,0.85659176
4207,0.7893012
4208,0.4288681
4209,0.9462665
4210,0.95939636
4211,0.9054775
4212,0.65283597
4213,0.04682035
4214,0.6160065
4215,0.5074016
4216,0.6999224
4217,0.4598266
4218,0.8614104
4219,0.89936763
4220,0.9234851
4221,0.09790275
4222,0.54278237
4223,0.7637765
4224,0.5271892
4225,0.1435348
4226,0.2956883
4227,0.29869196
4228,0.09903803
4229,0.5769114
4230,0.9044642
4231,0.09644657
4232,0.8637743
4233,0.01990934
4234,0.20261732
4235,0.9976827
4236,0.5688164
4237,0.89687335
4238,0.9460623
4239,0.61077976
4240,0.9669521
4241,0.77921546
4242,0.2900328
4243,0.73861027
4244,0.48213434
4245,0.41489133
4246,0.9753939
4247,0.29892993
4248,0.49804127
4249,0.9468132
4250,0.54475963
4251,0.71005327
4252,0.12770213
4253,0.19504036
4254,0.05489426
4255,0.8146977
4256,0.85900605
4257,0.8789844
4258,0.7602637
4259,0.08632337
4260,0.47217807
4261,0.2163918
4262,0.87151796
4263,0.09696253
4264,0.59261715
4265,0.034736
4266,0.7973611
4267,0.21731071
4268,0.9873018
4269,0.18787341
4270,0.07131768
4271,0.79409194
4272,0.7711389
4273,0.95185447
4274,0.9893043
4275,0.93733907
4276,0.5206775
4277,0.9896017
4278,0.66479796
4279,0.83484393
4280,0.6379368
4281,0.5833555
4282,0.24737704
4283,0.9364495
4284,0.8385017
4285,0.99598736
4286,0.05211686
4287,0.64636
4288,0.47368076
4289,0.0197533
4290,0.23438425
4291,0.73420465
4292,0.11452147
4293,0.49400488
4294,0.21570362
4295,0.13965093
4296,0.5417164
4297,0.6913473
4298,0.38654605
4299,0.3794903
4300,0.1301686
4301,0.09661736
4302,0.7385126
4303,0.9134839
4304,0.667927
4305,0.27230036
4306,0.8882862
4307,0.97151256
4308,0.8537455
4309,0.7592332
4310,0.9832956
4311,0.87209684
4312,0.96160454
4313,0.43180692
4314,0.9708152
4315,0.4468007
4316,0.57935345
4317,0.8862971
4318,0.92003757
4319,0.19809891
4320,0.09065068
4321,0.05490907
4322,0.2577843
4323,0.570036
4324,0.8488008
4325,0.20584619
4326,0.96472025
4327,0.64524966
4328,0.72460806
4329,0.99975926
4330,0.76168144
4331,0.84766334
4332,0.9163437
4333,0.9453169
4334,0.8839989
4335,0.89507526
4336,0.38707593
4337,0.38229725
4338,0.7459616
4339,0.75148106
4340,0.15360492
4341,0.4666216
4342,0.47732484
4343,0.33947772
4344,0.7279313
4345,0.8484295
4346,0.4996389
4347,0.01390921
4348,0.3671115
4349,0.15809433
4350,0.4451061
4351,0.36269778
4352,0.7578014
4353,0.24868265
4354,0.5978544
4355,0.72350097
4356,0.95134336
4357,0.18034889
4358,0.49337503
4359,0.34255755
4360,0.9996196
4361,0.829851
4362,0.71618015
4363,0.450694
4364,0.02489363
4365,0.50021493
4366,0.33019933
4367,0.9281589
4368,0.5184724
4369,0.3475416
4370,0.74642503
4371,0.9919961
4372,0.680755
4373,0.8488945
4374,0.6281172
4375,0.36681995
4376,0.0975132
4377,0.11606322
4378,0.11105742
4379,0.93180895
4380,0.98524034
4381,0.15417367
4382,0.5897189
4383,0.4246505
4384,0.70876807
4385,0.7757712
4386,0.54387426
4387,0.7812908
4388,0.7428298
4389,0.46568117
4390,0.36752814
4391,0.25666663
4392,0.02392687
4393,0.67652386
4394,0.25950834
4395,0.18377966
4396,0.78502727
4397,0.82141286
4398,0.49102482
4399,0.5334072
4400,0.9683195
4401,0.42532247
4402,0.1276277
4403,0.05681436
4404,0.9146153
4405,0.9576712
4406,0.70225555
4407,0.4367477
4408,0.46437657
4409,0.03332842
4410,0.28335142
4411,0.7731504
4412,0.4710274
4413,0.8707462
4414,0.0019375
4415,0.77142996
4416,0.09918631
4417,0.20277992
4418,0.7151856
4419,0.3624074
4420,0.31880116
4421,0.93739223
4422,0.11851678
4423,0.69892025
4424,0.07722312
4425,0.9737446
4426,0.9611581
4427,0.52836436
4428,0.8127245
4429,0.08238958
4430,0.7529074
4431,0.7024942
4432,0.6469974
4433,0.5510574
4434,0.30043033
4435,0.1785322
4436,0.9375002
4437,0.25671732
4438,0.81889284
4439,0.02279516
4440,0.8173325
4441,0.23866601
4442,0.67627907
4443,0.352385
4444,0.45311373
4445,0.0435723
4446,0.72742766
4447,0.03902885
4448,0.136559
4449,0.02570057
4450,0.5510679
4451,0.9402514
4452,0.9433772
4453,0.98004913
4454,0.8790979
4455,0.86807966
4456,0.47623596
4457,0.44444662
4458,0.9175557
4459,0.4990289
4460,0.574718
4461,0.92622966
4462,0.4566274
4463,0.93868405
4464,0.660516
4465,0.9787719
4466,0.9274787
4467,0.7087215
4468,0.78337514
4469,0.74004453
4470,0.5666418
4471,0.9061199
4472,0.9950879
4473,0.30728313
4474,0.05290952
4475,0.8878369
4476,0.10898791
4477,0.44915935
4478,0.2857543
4479,0.49031115
4480,0.05928804
4481,0.11060176
4482,0.33636975
4483,0.0579077
4484,0.60503274
4485,0.40058067
4486,0.41974396
4487,0.6205039
4488,0.6494989
4489,0.9906503
4490,0.6148181
4491,0.25759596
4492,0.01580698
4493,0.86463076
4494,0.29277077
4495,0.3138622
4496,0.9549917
4497,0.20618218
4498,0.4086485
4499,0.20271
4500,0.08526073
4501,0.27508053
4502,0.61037225
4503,0.6572166
4504,0.28618252
4505,0.91472256
4506,0.6530649
4507,0.9980761
4508,0.657014
4509,0.47258028
4510,0.02960015
4511,0.689794
4512,0.8807123
4513,0.6922659
4514,0.4619483
4515,0.9896768
4516,0.97277063
4517,0.76615745
4518,0.79668486
4519,0.09679159
4520,0.97352695
4521,0.46804422
4522,0.98533314
4523,0.97820187
4524,0.7775784
4525,0.599008
4526,0.03660214
4527,0.9976305
4528,0.14133333
4529,0.95591986
4530,0.9265175
4531,0.97920245
4532,0.9503886
4533,0.9492409
4534,0.9086886
4535,0.30829355
4536,0.2914165
4537,0.5374953
4538,0.4707471
4539,0.11579309
4540,0.77699447
4541,0.91599107
4542,0.53946424
4543,0.6285766
4544,0.61843973
4545,0.88085455
4546,0.6247158
4547,0.9723762
4548,0.9099574
4549,0.9850788
4550,0.00573418
4551,0.61384887
4552,0.8241518
4553,0.54804313
4554,0.08363329
4555,0.4676372
4556,0.4951898
4557,0.8528596
4558,0.05326811
4559,0.7063549
4560,0.9589966
4561,0.88296896
4562,0.8580878
4563,0.3885559
4564,0.44355735
4565,0.6345813
4566,0.48598987
4567,0.95267767
4568,0.16252677
4569,0.4796434
4570,0.26466143
4571,0.36338362
4572,0.23173518
4573,0.27127087
4574,0.46985742
4575,0.6279749
4576,0.5320392
4577,0.51462305
4578,0.3932433
4579,0.5400502
4580,0.7198813
4581,0.17749807
4582,0.51420236
4583,0.6059892
4584,0.621597
4585,0.7837862
4586,0.19482596
4587,0.54114497
4588,0.96700054
4589,0.9716087
4590,0.8711033
4591,0.17178391
4592,0.7381238
4593,0.84923375
4594,0.9997054
4595,0.6518739
4596,0.71992445
4597,0.12313604
4598,0.7856297
4599,0.6953142
4600,0.9232874
4601,0.4235672
4602,0.9527348
4603,0.1268373
4604,0.47674248
4605,0.58568555
4606,0.06767805
4607,0.36503848
4608,0.98238003
4609,0.0525166
4610,0.80303055
4611,0.8226969
4612,0.6088899
4613,0.91842175
4614,0.0620368
4615,0.9478043
4616,0.02957823
4617,0.31563717
4618,0.05999311
4619,0.04472322
4620,0.48094973
4621,0.4891208
4622,0.88687056
4623,0.847783
4624,0.6230784
4625,0.6954479
4626,0.75055283
4627,0.6510453
4628,0.0728776
4629,0.38088718
4630,0.1096969
4631,0.7779426
4632,0.81936836
4633,0.5795686
4634,0.3569246
4635,0.86125827
4636,0.2602965
4637,0.5109117
4638,0.29961777
4639,0.96829784
4640,0.1485326
4641,0.04105973
4642,0.18161045
4643,0.99361444
4644,0.34408787
4645,0.5249777
4646,0.1519915
4647,0.10830129
4648,0.14537717
4649,0.11722063
4650,0.76112086
4651,0.9990403
4652,0.00549203
4653,0.7535815
4654,0.10552727
4655,0.05305497
4656,0.6204572
4657,0.08126277
4658,0.11948103
4659,0.05388191
4660,0.5327944
4661,0.86268914
4662,0.85606873
4663,0.7912366
4664,0.41214713
4665,0.47957677
4666,0.39851248
4667,0.9200737
4668,0.35694742
4669,0.4724784
4670,0.7324719
4671,0.36414564
4672,0.5413545
4673,0.60862297
4674,0.973518
4675,0.46406156
4676,0.6507989
4677,0.40047434
4678,0.765799
4679,0.787017
4680,0.4966266
4681,0.74630004
4682,0.9082879
4683,0.58151567
4684,0.89763796
4685,0.588158
4686,0.03013331
4687,0.9502739
4688,0.64244425
4689,0.4833631
4690,0.9167356
4691,0.09205725
4692,0.52682513
4693,0.49425474
4694,0.269942
4695,0.9907919
4696,0.45921674
4697,0.8338623
4698,0.7060149
4699,0.18865621
4700,0.11639619
4701,0.47869143
4702,0.9873668
4703,0.61530894
4704,0.17551588
4705,0.20379995
4706,0.51914656
4707,0.05615019
4708,0.94637036
4709,0.19258586
4710,0.11148649
4711,0.7312778
4712,0.49641192
4713,0.7666857
4714,0.88191557
4715,0.24051191
4716,0.72234535
4717,0.11564773
4718,0.51504284
4719,0.06767232
4720,0.3010659
4721,0.9769661
4722,0.41822478
4723,0.9135251
4724,0.37477088
4725,0.38327816
4726,0.6219859
4727,0.99894303
4728,0.8263589
4729,0.93191826
4730,0.8755293
4731,0.29943898
4732,0.9070113
4733,0.22642173
4734,0.6684076
4735,0.07502799
4736,0.21856496
4737,0.18206246
4738,0.97857964
4739,0.7321629
4740,0.01189811
4741,0.6736384
4742,0.65105397
4743,0.77577364
4744,0.89179236
4745,0.47190213
4746,0.08197453
4747,0.0720826
4748,0.08986639
4749,0.34510666
4750,0.8131161
4751,0.39929542
4752,0.3321327
4753,0.49832952
4754,0.99347335
4755,0.01938104
4756,0.47897515
4757,0.25900954
4758,0.13845648
4759,0.5324334
4760,0.4011018
4761,0.98002553
4762,0.8953637
4763,0.53605634
4764,0.46849945
4765,0.9996538
4766,0.6818591
4767,0.2819943
4768,0.22531383
4769,0.7118321
4770,0.0487057
4771,0.7222006
4772,0.99593866
4773,0.85989594
4774,0.09422263
4775,0.08708026
4776,0.39831242
4777,0.6185561
4778,0.92037034
4779,0.12417351
4780,0.889632
4781,0.7439491
4782,0.92272496
4783,0.41121164
4784,0.86985385
4785,0.5178847
4786,0.81922525
4787,0.33564657
4788,0.9012143
4789,0.52957064
4790,0.85658956
4791,0.00365889
4792,0.9919756
4793,0.79013026
4794,0.40293032
4795,0.5166262
4796,0.977123
4797,0.04502016
4798,0.97507566
4799,0.7592399
4800,0.7914856
4801,0.7385538
4802,0.71444535
4803,0.49245578
4804,0.99912435
4805,0.34961572
4806,0.5687121
4807,0.9847787
4808,0.92289114
4809,0.33415392
4810,0.04026186
4811,0.6918161
4812,0.0247833
4813,0.7037855
4814,0.20837128
4815,0.94282347
4816,0.7997366
4817,0.13546363
4818,0.5545844
4819,0.737233
4820,0.49415982
4821,0.46718696
4822,0.4226855
4823,0.71706426
4824,0.9813409
4825,0.9208959
4826,0.59086597
4827,0.9639026
4828,0.81807125
4829,0.5160737
4830,0.08792806
4831,0.99934083
4832,0.17477718
4833,0.6968286
4834,0.2061216
4835,0.29121244
4836,0.99619776
4837,0.26811954
4838,0.45633525
4839,0.4577969
4840,0.15864174
4841,0.5633376
4842,0.79687506
4843,0.6308662
4844,0.5772542
4845,0.16727246
4846,0.07400414
4847,0.12407451
4848,0.8636069
4849,0.57936215
4850,0.80018765
4851,0.06682809
4852,0.57984805
